ID;Size;Genero_1;Genero_2;Genero_3;Original Release Date;Current Version Release Date
1287425304;40893440; Entertainment; Puzzle; Strategy;26/09/2017;20/11/2017
1287447662;481951744; Card; Strategy; Entertainment;12/03/2018;09/07/2019
1287466855;49207296; Strategy; Puzzle;;21/09/2017;21/09/2017
1287475842;24885248; Puzzle; Strategy;;10/11/2017;11/12/2017
1287488784;117830656; Action; Strategy;;19/10/2017;10/12/2018
1287541705;128519168; Role Playing; Strategy;;05/12/2017;01/08/2019
1287541920;34159616; Strategy;;;25/09/2017;10/10/2017
1287570352;328936448; Entertainment; Puzzle; Strategy;02/10/2017;13/10/2017
1287888396;47790080; Puzzle; Strategy;;28/09/2017;29/09/2017
1288065629;907982848; Simulation; Entertainment; Strategy;03/10/2017;03/10/2017
1288185511;152866816; Simulation; Entertainment; Strategy;23/09/2017;29/09/2017
1288186821;81356800; Strategy; Role Playing; Entertainment;28/10/2017;19/12/2017
1288218316;12568576; Puzzle; Strategy;;26/09/2017;26/09/2017
1288394797;48412672; Strategy; Board; Lifestyle;27/09/2017;25/11/2018
1288436024;28321792; Education; Puzzle; Strategy;06/10/2017;06/10/2017
1288472230;39951360; Entertainment; Strategy; Puzzle;26/09/2017;26/09/2017
1288492261;46649344; Strategy; Role Playing; Entertainment;03/02/2018;26/02/2018
1288536433;63993856; Strategy; Puzzle; Entertainment;21/10/2017;21/10/2017
1288557147;208151552; Strategy; Board;;07/09/2018;07/09/2018
1288593867;404588544; Strategy; Simulation;;15/11/2017;21/11/2017
1288873981;34839552; Action; Strategy;;30/09/2017;30/09/2017
1288892858;63621120; Casual; Strategy;;23/09/2017;23/09/2017
1288946900;94423040; Puzzle; Entertainment; Strategy;23/10/2017;13/02/2018
1289002952;17532928; Strategy;;;02/10/2017;14/10/2017
1289054831;94595072; Strategy; Entertainment; Puzzle;29/09/2017;29/09/2017
1289059403;116634624; Action; Strategy; Reference;28/09/2017;13/02/2019
1289067948;5201920; Strategy; Simulation; Entertainment;12/01/2018;16/07/2018
1289084161;71980032; Entertainment; Strategy; Family;28/09/2017;28/09/2017
1289084384;11977728; Entertainment; Puzzle; Strategy;26/09/2017;02/10/2017
1289091961;16858112; Strategy; Casual;;29/09/2017;17/10/2017
1289115186;298173440; Casino; Entertainment; Strategy;24/11/2017;21/01/2019
1289312267;71949312; Entertainment; Strategy; Board;28/09/2017;10/04/2019
1289329001;13433856; Entertainment; Casual; Strategy;27/09/2017;28/02/2018
1289336621;136716288; Puzzle; Education; Strategy;22/02/2018;22/02/2018
1289450008;24694784; Strategy; Action;;28/09/2017;28/09/2017
1289495571;63520768; Entertainment; Puzzle; Strategy;05/10/2017;14/10/2017
1289525688;44242944; Action; Entertainment; Strategy;16/10/2017;16/10/2017
1289546939;93819904; Entertainment; Strategy; Puzzle;29/09/2017;29/09/2017
1289600297;83675136; Strategy; Puzzle;;02/10/2017;02/10/2017
1289659127;194284544; Entertainment; Family; Strategy;20/03/2018;20/02/2019
1289716621;86221824; Strategy; Action;;07/12/2017;07/12/2017
1289732243;82394112; Simulation; Strategy; Entertainment;07/10/2017;16/03/2018
1289897921;41623552; Simulation; Strategy;;03/10/2017;03/10/2017
1289897921;41623552; Simulation; Strategy;;03/10/2017;03/10/2017
1290010412;102757376; Entertainment; Action; Strategy;21/11/2017;29/07/2019
1290039320;291211264; Puzzle; Strategy; Education;02/11/2017;09/11/2017
1290042607;58326016; Puzzle; Strategy; Entertainment;02/10/2017;02/10/2017
1290178217;60908544; Simulation; Entertainment; Strategy;22/11/2017;03/01/2018
1290357767;117430272; Strategy; Action;;24/10/2017;24/10/2017
1290392434;726798336; Role Playing; Strategy;;27/06/2019;02/08/2019
1290657774;35399680; Adventure; Strategy;;17/12/2017;20/12/2017
1290674441;37764096; Entertainment; Strategy; Puzzle;02/10/2017;02/10/2017
1290894196;108235776; Simulation; Education; Strategy;02/10/2017;02/10/2017
1290981928;30389248; Action; Strategy;;13/10/2017;13/10/2017
1290998217;24726528; Puzzle; Strategy; Entertainment;02/10/2017;14/10/2017
1291037694;103639040; Entertainment; Strategy; Simulation;13/03/2018;10/06/2019
1291124169;21480448; Casual; Education; Strategy;02/10/2017;07/10/2017
1291237272;76945408; Puzzle; Strategy; Entertainment;10/11/2017;10/11/2017
1291400078;48556032; Puzzle; Strategy; Entertainment;02/12/2017;02/12/2017
1291489289;79371264; Strategy; Board;;16/02/2018;05/07/2018
1291489289;79371264; Strategy; Board;;16/02/2018;05/07/2018
1291626480;51360768; Strategy; Casual;;05/10/2017;05/10/2017
1291632104;128318464; Puzzle; Strategy;;03/01/2018;28/03/2018
1291717640;16050176; Strategy; Casual;;22/11/2017;22/11/2017
1291730075;239038464; Entertainment; Strategy; Puzzle;05/10/2017;02/02/2018
1291738913;95520768; Strategy; Board;;23/11/2017;28/11/2017
1291754260;61646848; Strategy; Education; Puzzle;06/10/2017;03/05/2018
1291759391;175338496; Strategy;;;06/11/2017;08/02/2018
1291766350;49048576; Strategy; Entertainment; Simulation;11/10/2017;18/10/2018
1291772802;94686208; Strategy; Puzzle; Entertainment;03/10/2017;03/10/2017
1291782514;80448512; Entertainment; Strategy; Puzzle;05/10/2017;29/08/2018
1291784260;8361984; Puzzle; Strategy;;16/10/2017;16/10/2017
1291790852;54042624; Puzzle; Strategy; Entertainment;01/11/2017;01/11/2017
1291797770;143810560; Strategy; Puzzle;;27/03/2018;17/04/2019
1291814591;55375872; Entertainment; Strategy; Family;04/11/2017;08/02/2018
1291854867;708500480; Strategy; Card;;04/08/2018;11/01/2019
1291919749;572251136; Strategy; Action; Entertainment;05/10/2017;26/11/2018
1291943816;98030592; Strategy; Simulation; Entertainment;04/11/2017;11/01/2019
1291992455;192696320; Puzzle; Education; Strategy;05/04/2018;18/09/2018
1292135105;218718208; Simulation; Strategy;;20/12/2018;30/05/2019
1292242033;69150720; Board; Strategy;;05/10/2017;05/10/2017
1292298184;49801216; Casual; Strategy;;04/10/2017;22/10/2017
1292347696;165155840; Strategy; Role Playing; Entertainment;12/10/2017;29/01/2019
1292399165;76477440; Strategy; Puzzle;;05/10/2017;05/10/2017
1292524806;73928704; Puzzle; Strategy; Entertainment;21/11/2017;04/03/2018
1292539617;160894976; Simulation; Strategy; Entertainment;19/12/2017;18/07/2019
1292539617;160894976; Simulation; Strategy; Entertainment;19/12/2017;18/07/2019
1292576162;388212736; Strategy; Action; Entertainment;14/12/2017;19/02/2018
1292660055;151071744; Strategy; Board; Entertainment;05/10/2017;05/10/2017
1292787392;114019328; Strategy; Simulation;;20/11/2017;24/01/2019
1292788971;32110592; Strategy; Adventure;;09/11/2017;09/11/2017
1292803357;61473792; Strategy; Travel; Simulation;18/10/2017;18/10/2017
1292815914;10683392; Entertainment; Strategy; Puzzle;05/10/2017;04/11/2017
1293027662;140998656; Strategy;;;11/10/2017;20/06/2019
1293112871;26192896; Casual; Strategy;;19/01/2018;19/01/2018
1293129134;62470144; Entertainment; Puzzle; Strategy;06/10/2017;21/11/2017
1293250656;79872000; Strategy; Card; Entertainment;06/10/2017;06/10/2017
1293250656;79872000; Strategy; Card; Entertainment;06/10/2017;06/10/2017
1293762905;79899648; Strategy; Casual; Entertainment;18/10/2017;10/02/2018
1293819745;23252992; Strategy; Casual;;07/10/2017;07/10/2017
1293855684;57564160; Education; Simulation; Strategy;07/10/2017;09/10/2017
1293861593;200330240; Casual; Entertainment; Strategy;04/11/2017;18/12/2017
1293935282;40393728; Strategy; Puzzle; Entertainment;31/10/2017;23/02/2018
1293938213;98264064; Puzzle; Strategy;;22/11/2017;11/12/2017
1293962325;37676032; Entertainment; Card; Strategy;10/10/2017;11/11/2017
1294078534;215179264; Puzzle; Strategy;;21/10/2017;21/10/2017
1294155295;59930624; Strategy; Puzzle; Entertainment;10/10/2017;10/10/2017
1294202869;85779456; Action; Strategy;;21/10/2017;21/10/2017
1294210397;69325824; Puzzle; Strategy; Entertainment;09/10/2017;09/10/2017
1294215725;73415680; Entertainment; Strategy; Puzzle;18/10/2017;19/12/2017
1294227440;485791744; Role Playing; Entertainment; Strategy;13/10/2017;09/04/2019
1294268036;119486464; Adventure; Strategy;;13/11/2017;09/05/2018
1294435000;39979008; Strategy; Trivia; Entertainment;12/10/2017;07/05/2019
1294483076;54396928; Board; Entertainment; Strategy;24/10/2017;01/08/2019
1294484030;50326528; Travel; Simulation; Strategy;11/10/2017;25/07/2018
1294559949;158401536; Word; Strategy;;14/02/2018;12/12/2018
1294573637;195325952; Strategy; Role Playing; Entertainment;04/08/2018;22/01/2019
1294722724;113013760; Strategy; Entertainment; Board;10/10/2017;10/10/2017
1294904971;16651264; Action; Strategy;;31/07/2019;31/07/2019
1294904971;16651264; Action; Strategy;;31/07/2019;31/07/2019
1294956214;18865152; Entertainment; Puzzle; Strategy;25/03/2018;22/06/2019
1295080934;48284672; Casual; Strategy;;18/10/2017;06/11/2017
1295257513;19510272; Strategy; Education;;12/10/2017;14/10/2017
1295285457;31542272; Strategy; Board;;14/10/2017;01/12/2017
1295491996;78373888; Strategy; Simulation;;12/10/2017;05/07/2019
1295521431;47157248; Strategy; Entertainment; Casual;12/10/2017;12/10/2017
1295555672;1135753216; Strategy; Action;;01/02/2018;23/07/2019
1295638850;9040896; Strategy; Card;;01/11/2017;12/09/2018
1295649934;456671232; Strategy; Simulation; Entertainment;13/10/2017;13/10/2017
1295726237;49276928; Strategy; Casual;;16/11/2017;16/11/2017
1295958921;20508672; Entertainment; Puzzle; Strategy;20/10/2017;22/11/2017
1296181618;126502912; Entertainment; Strategy; Action;29/10/2017;29/10/2017
1296377793;29820928; Productivity; Strategy; Board;23/10/2017;23/10/2017
1296517483;164774912; Entertainment; Strategy; Adventure;14/10/2017;12/05/2018
1296534972;27204608; Puzzle; Strategy;;14/11/2017;02/09/2018
1296544618;84904960; Puzzle; Education; Strategy;27/10/2017;25/07/2018
1296556665;84405248; Puzzle; Strategy;;03/11/2017;03/11/2017
1296569593;36483072; Strategy; Board;;15/10/2017;02/08/2018
1296588825;62766080; Strategy; Puzzle; Entertainment;18/10/2017;18/10/2017
1296614281;32832512; Strategy; Education; Puzzle;11/11/2017;15/06/2019
1296625347;29981696; Entertainment; Strategy;;18/10/2017;02/03/2018
1296652854;96566272; Strategy; Puzzle; Entertainment;16/10/2017;16/10/2017
1296665674;31442944; Puzzle; Entertainment; Strategy;15/12/2017;06/03/2018
1296672046;31504384; Role Playing; Strategy;;16/10/2017;16/10/2017
1296678316;182979584; Strategy; Casual; Entertainment;15/05/2018;15/05/2018
1296695693;64167936; Trivia; Strategy; Entertainment;22/11/2017;26/10/2018
1296696712;169533440; Role Playing; Strategy;;28/12/2017;07/12/2018
1296756606;202011648; Strategy; Entertainment; Board;30/07/2018;30/04/2019
1296758026;330446848; Simulation; Strategy;;04/12/2017;14/03/2018
1296794970;80096256; Education; Simulation; Strategy;18/10/2017;18/10/2017
1296831564;187084800; Simulation; Strategy; Entertainment;20/10/2017;20/10/2017
1296887767;67774464; Strategy;;;11/12/2017;13/09/2018
1296888245;282286080; Action; Strategy;;22/05/2018;21/12/2018
1296964678;167958528; Simulation; Strategy;;09/03/2018;23/05/2018
1297059370;178077696; Puzzle; Strategy;;20/01/2018;14/02/2019
1297177829;37797888; Entertainment; Puzzle; Strategy;19/10/2017;26/10/2017
1297459010;29443072; Board; Education; Strategy;10/11/2017;28/11/2017
1297543011;39966720; Sports; Strategy;;18/11/2017;06/02/2018
1297648650;51968000; Simulation; Entertainment; Strategy;14/11/2017;17/06/2019
1297672092;9371648; Role Playing; Strategy;;18/12/2017;18/12/2017
1297830835;7544832; Strategy; Entertainment; Board;19/10/2017;19/10/2017
1297831105;176950272; Strategy; Puzzle; Lifestyle;07/11/2017;05/11/2018
1297843981;232241152; Strategy;;;25/10/2017;09/11/2017
1297865238;123739136; Strategy; Action;;29/10/2017;18/09/2018
1297879259;474389504; Board; Strategy; Entertainment;29/11/2018;18/12/2018
1297915331;371373056; Strategy; Entertainment; Simulation;22/11/2017;22/11/2017
1297938549;27351040; Casual; Strategy;;23/10/2017;07/06/2018
1297991239;165266432; Strategy; Casual;;19/10/2017;20/03/2018
1298066474;70908928; Puzzle; Strategy;;01/03/2018;14/07/2018
1298572926;21863424; Entertainment; Strategy; Family;20/10/2017;01/03/2018
1298579909;153507840; Strategy; Entertainment; Adventure;26/03/2018;12/07/2019
1298621538;39877632; Adventure; Strategy;;20/10/2017;20/10/2017
1298655239;20947968; Puzzle; Strategy; Entertainment;20/10/2017;20/10/2017
1298734617;2581730304; Strategy; Role Playing;;08/03/2018;22/08/2018
1298915029;176345088; Simulation; Strategy;;25/05/2018;13/07/2019
1298956113;294256640; Puzzle; Strategy; Entertainment;23/11/2017;30/11/2018
1299009081;50993152; Simulation; Strategy; Entertainment;21/10/2017;21/10/2017
1299021478;233758720; Role Playing; Strategy;;08/03/2019;25/07/2019
1299043476;188571648; Entertainment; Strategy; Adventure;16/11/2017;20/03/2018
1299067627;195812352; Entertainment; Strategy; Family;27/02/2019;27/02/2019
1299085066;53907456; Strategy; Adventure; Finance;28/10/2017;12/02/2018
1299134858;216217600; Productivity; Card; Strategy;26/04/2018;11/07/2019
1299418198;82276352; Puzzle; Education; Strategy;15/02/2018;31/07/2019
1299422464;65271808; Casual; Strategy;;23/10/2017;23/10/2017
1299471677;70460416; Strategy; Action;;08/05/2018;08/05/2018
1299516644;185529344; Entertainment; Puzzle; Strategy;18/08/2018;22/08/2018
1299538645;632747008; Entertainment; Role Playing; Strategy;25/10/2017;03/06/2019
1299563644;19317760; Simulation; Entertainment; Strategy;31/01/2018;06/02/2018
1299577266;37749760; Adventure; Education; Strategy;24/10/2017;24/10/2017
1299613281;345495552; Strategy; Entertainment; Simulation;08/11/2017;14/11/2017
1299615545;34808832; Strategy; Puzzle;;20/11/2017;05/12/2018
1299641878;56179712; Strategy; Trivia;;24/10/2017;16/11/2017
1299785286;153715712; Puzzle; Strategy;;24/10/2017;24/10/2017
1299813911;259159040; Strategy;;;28/09/2018;24/04/2019
1299821720;44080128; Entertainment; Strategy; Puzzle;26/10/2017;26/10/2017
1299840276;43527168; Entertainment; Strategy; Puzzle;26/10/2017;26/10/2017
1299906160;105777152; Entertainment; Strategy; Simulation;29/11/2017;13/08/2018
1299937322;1325573120; Puzzle; Strategy; Entertainment;31/10/2017;18/04/2018
1299970598;26278912; Strategy; Puzzle;;02/01/2018;02/01/2018
1300003644;88837120; Strategy; Simulation;;24/10/2017;24/10/2017
1300027167;265680896; Action; Strategy;;21/03/2018;27/06/2019
1300190705;237760512; Strategy; Card;;03/04/2018;05/07/2018
1300439426;24981504; Strategy; Puzzle; Entertainment;16/01/2018;01/06/2018
1300440417;97041408; Strategy; Travel; Simulation;26/10/2017;26/10/2017
1300508303;67494912; Entertainment; Casual; Strategy;30/10/2017;30/10/2017
1300547639;44603392; Strategy; Puzzle;;27/03/2018;27/03/2018
1300616255;156478464; Strategy; Entertainment; Sports;17/11/2017;17/11/2017
1300634274;20567040; Strategy; Simulation;;14/11/2017;16/12/2017
1300704524;216970240; Strategy; Card;;05/04/2018;27/11/2018
1300929776;15420416; Strategy; Puzzle; Entertainment;01/04/2018;01/04/2018
1300951400;160685056; Entertainment; Strategy; Family;16/12/2017;05/12/2018
1300956453;187558912; Simulation; Strategy;;28/10/2017;28/10/2017
1301126942;154909696; Strategy;;;31/10/2017;22/01/2018
1301468536;22891520; Strategy; Education; Trivia;11/11/2017;27/05/2018
1301858757;41414656; Strategy; Entertainment; Adventure;13/10/2018;13/12/2018
1301961145;115317760; Strategy; Action; Entertainment;10/10/2018;27/06/2019
1302116421;306891776; Strategy;;;17/11/2017;17/11/2017
1302121135;427333632; Strategy; Action; Entertainment;22/01/2018;22/01/2018
1302780840;20298752; Strategy; Education; Puzzle;30/10/2017;17/03/2018
1302796705;296127488; Strategy;;;30/10/2017;17/11/2017
1302796705;296127488; Strategy;;;30/10/2017;17/11/2017
1302866568;47216640; Sports; Strategy;;05/11/2017;30/10/2018
1302973678;114494464; Strategy; Casual;;30/10/2017;28/01/2018
1303061898;279788544; Entertainment; Strategy; Casual;05/11/2017;05/11/2017
1303098306;2040832; Strategy;;;27/01/2019;02/08/2019
1303157074;48460800; Strategy; Board;;04/11/2017;06/10/2018
1303294478;84155392; Strategy; Adventure;;02/11/2017;11/01/2018
1303303808;221780992; Strategy; Role Playing;;03/11/2017;17/03/2019
1303356049;356896768; Action; Strategy; Entertainment;30/10/2017;30/10/2017
1303376519;22942720; Education; Strategy; Casual;01/11/2017;01/11/2017
1303389751;349142016; Simulation; Strategy; Entertainment;25/04/2018;01/08/2019
1303428132;67051520; Entertainment; Puzzle; Strategy;31/10/2017;31/10/2017
1303454643;101021696; Strategy; Simulation; Entertainment;20/01/2018;21/02/2018
1303456478;73684992; Puzzle; Strategy; Entertainment;06/11/2017;06/11/2017
1303465982;28812288; Entertainment; Strategy; Puzzle;23/11/2017;02/01/2019
1303523751;32443392; Social Networking; Adventure; Strategy;20/01/2018;20/01/2018
1303561199;27294720; Strategy; Action; Entertainment;03/11/2017;06/11/2017
1303616211;50139136; Strategy; Role Playing; Utilities;12/11/2017;12/11/2017
1303766361;27806720; Entertainment; Simulation; Strategy;05/11/2017;22/12/2017
1304286792;74331136; Strategy; Puzzle;;07/11/2017;22/11/2017
1304747904;13497344; Strategy; Puzzle;;03/11/2017;14/02/2018
1304763054;11181056; Strategy; Utilities; Sports;02/11/2017;09/11/2017
1304822713;89111552; Strategy; Entertainment; Casual;13/02/2018;23/05/2019
1304877777;19937280; Strategy; Casual;;01/11/2017;01/11/2017
1304969225;285879296; Casual; Strategy; Entertainment;22/12/2017;25/01/2018
1305072277;20477952; Casual; Strategy;;21/12/2017;28/12/2017
1305156944;222133248; Strategy; Casual;;04/09/2018;04/09/2018
1305638950;117707776; Entertainment; Role Playing; Strategy;04/12/2017;15/03/2019
1305683960;543219712; Adventure; Strategy;;01/06/2019;04/07/2019
1305755673;81259520; Strategy; Sports; Sports;02/11/2017;02/11/2017
1305801124;109119488; Entertainment; Action; Strategy;11/11/2017;11/11/2017
